date,time,price,area,price_m2,price_total,location
2024-10-23,11:14,2.9,68.11,2.9,"2.9 сая ₮
үнэ тохирно","УБ — Баянзүрх, Амгалан"
2024-10-23,11:15,99.0,22.0,4.5,"99 сая ₮
үнэ тохирно","УБ — Баянзүрх, 13-р хороолол"
2024-10-23,11:16,2.9,51.75,2.9,2.9 сая ₮,"УБ — Сонгинохайрхан, Сонгинохайрхан, Хороо 18"
2024-10-23,11:16,3.6,74.57,3.6,"3.6 сая ₮
үнэ тохирно","УБ — Баянзүрх, Натур худалдааны төв"
2024-10-23,11:17,3.5,52.0,3.5,3.5 сая ₮,"УБ — Хан-Уул, Нисэх"
2024-10-23,11:17,255.0,72.0,3.5416666666666665,255 сая ₮,"УБ — Хан-Уул, Хан-Уул, Хороо 19"
2024-10-23,11:17,230.5,69.85,3.2999284180386543,230.5 сая ₮,"УБ — Хан-Уул, Хан-Уул, Хороо 23"
2024-10-23,11:18,285.0,70.0,4.071428571428571,"285 сая ₮
үнэ тохирно","УБ — Баянзүрх, Үндэсний цэцэрлэгт хүрээлэн"
2024-10-23,11:18,495.88,79.98,6.200050012503126,495.88 сая ₮,"УБ — Баянзүрх, Сансар"
2024-10-23,11:18,694.4,112.0,6.2,694.4 сая ₮,"УБ — Хан-Уул, Хан-Уул, Хороо 15"
2024-10-23,11:18,7.5,135.0,7.5,"7.5 сая ₮
үнэ тохирно","УБ — Хан-Уул, 120 мянгат"
2024-10-23,11:18,642.0,96.0,6.6875,642 сая ₮,"УБ — Хан-Уул, Хан-Уул, Хороо 18"
2024-10-23,11:18,310.0,84.0,3.6904761904761907,"310 сая ₮
үнэ тохирно","УБ — Хан-Уул, 19-р хороолол"
2024-10-23,11:19,6.4,105.0,6.4,6.4 сая ₮,"УБ — Хан-Уул, Хан-Уул, Хороо 15"
2024-10-23,11:19,225.0,48.0,4.6875,225 сая ₮,"УБ — Сонгинохайрхан, 1-р хороолол"
2024-10-23,11:19,310.0,113.0,2.743362831858407,310 сая ₮,"УБ — Баянгол, 10-р хороолол"
2024-10-23,11:20,120.51,40.17,3.0,120.51 сая ₮,"УБ — Хан-Уул, Хан-Уул, Хороо 4"
2024-10-23,11:22,120.0,42.84,2.8011204481792715,"120 сая ₮
үнэ тохирно","УБ — Баянгол, 3, 4 хороолол"
2024-10-23,11:22,1300.0,256.0,5.078125,1.3 Тэрбум ₮,"УБ — Сүхбаатар, Сүхбаатар, Хороо 2"
2024-10-23,11:23,225.0,43.0,5.232558139534884,225 сая ₮,"УБ — Баянзүрх, Үндэсний цэцэрлэгт хүрээлэн"
2024-10-23,11:24,238.0,50.0,4.76,"238 сая ₮
үнэ тохирно","УБ — Сүхбаатар, 11-р хороолол"
2024-10-23,11:25,150.0,59.65,2.5146689019279127,"150 сая ₮
үнэ тохирно","УБ — Хан-Уул, Нисэх"
2024-10-23,11:26,210.0,69.51,3.021148036253776,"210 сая ₮
үнэ тохирно","УБ — Хан-Уул, Хан-Уул, Хороо 21"
2024-10-23,11:27,219.0,72.91,3.003703195720752,"219 сая ₮
үнэ тохирно","УБ — Баянзүрх, 16-р хороолол"
2024-10-23,11:27,210.0,77.0,2.727272727272727,"210 сая ₮
үнэ тохирно","УБ — Баянгол, Модны 2"
2024-10-23,11:27,210.0,54.5,3.853211009174312,"210 сая ₮
үнэ тохирно","УБ — Баянзүрх, Халдвартын эмнэлэг"
2024-10-23,11:27,160.0,47.67,3.356408642752255,160 сая ₮,"УБ — Баянзүрх, Халдвартын эмнэлэг"
2024-10-23,11:28,170.0,72.0,2.361111111111111,"170 сая ₮
үнэ тохирно","УБ — Баянзүрх, 16-р хороолол"
2024-10-23,11:29,220.0,60.0,3.6666666666666665,220 сая ₮,"УБ — Баянгол, Алтай хотхон"
2024-10-23,11:30,151.0,49.36,3.059157212317666,151 сая ₮,"УБ — Хан-Уул, Нисэх"
2024-10-23,11:31,4.0,93.0,4.0,"4 сая ₮
үнэ тохирно","УБ — Баянзүрх, 84-р сургуулийн ойролцоо"
2024-10-23,11:32,170.0,50.0,3.4,"170 сая ₮
үнэ тохирно","УБ — Баянзүрх, Бөхийн Өргөө"
2024-10-23,11:41,146.72,58.0,2.529655172413793,"146.72 сая ₮
үнэ тохирно","УБ — Баянзүрх, Улаанхуаран"
2024-10-23,11:41,134.0,49.0,2.7346938775510203,134 сая ₮,"УБ — Хан-Уул, Нисэх"
2024-10-23,11:41,4.3,74.2,4.3,4.3 сая ₮,"УБ — Баянзүрх, 13-р хороолол"
2024-10-23,11:43,516.42,147.55,3.4999661131819715,516.42 сая ₮,"УБ — Хан-Уул, Яармаг"
2024-10-23,11:43,263.0,71.1,3.69901547116737,"263 сая ₮
үнэ тохирно","УБ — Баянзүрх, Офицер"
2024-10-23,11:44,202.0,67.52,2.991706161137441,202 сая ₮,"УБ — Хан-Уул, Яармаг"
2024-10-23,11:44,105.0,26.1,4.022988505747127,105 сая ₮,"УБ — Баянгол, 3, 4 хороолол"
2024-10-23,11:45,3.0,60.0,3.0,3 сая ₮,"УБ — Чингэлтэй, Чингэлтэй, Хороо 3"
2024-10-23,11:46,750.0,172.06,4.35894455422527,"750 сая ₮
үнэ тохирно","УБ — Хан-Уул, Хан-Уул, Хороо 23"
2024-10-23,11:48,168.0,64.0,2.625,"168 сая ₮
185 сая ₮ үнэ тохирно","УБ — Баянзүрх, Баянзүрх, Хороо 8"
2024-10-23,11:48,315.0,70.12,4.492298916143754,315 сая ₮,"УБ — Хан-Уул, Хан-Уул, Хороо 3"
2024-10-23,11:48,281.2,76.0,3.6999999999999997,281.2 сая ₮,"УБ — Хан-Уул, Нисэх"
2024-10-23,11:48,850.0,106.0,8.018867924528301,850 сая ₮,"УБ — Хан-Уул, Хан-Уул, Хороо 15"
2024-10-23,11:49,248.5,71.0,3.5,248.5 сая ₮,"УБ — Хан-Уул, Зайсан"
2024-10-23,11:53,6.0,78.82,6.0,6 сая ₮,"УБ — Баянзүрх, Нарантуул зах"
2024-10-23,11:53,3.5,108.0,3.5,3.5 сая ₮,"УБ — Баянзүрх, Olympic village"
2024-10-23,11:54,211.0,60.0,3.5166666666666666,211 сая ₮,"УБ — Баянгол, Төмөр зам"
2024-10-23,11:54,283.7,75.86,3.7397838122857894,"283.7 сая ₮
үнэ тохирно","УБ — Хан-Уул, Яармаг"
2024-10-23,11:54,3.2,68.11,3.2,3.2 сая ₮,"УБ — Баянзүрх, Улаанхуаран"
2024-10-23,11:54,250.0,72.67,3.440209164717215,250 сая ₮,"УБ — Хан-Уул, Зайсан"
2024-10-23,11:54,491.32,75.0,6.550933333333333,491.32 сая ₮,"УБ — Хан-Уул, Хан-Уул, Хороо 15"
2024-10-23,11:54,2330.0,232.0,10.043103448275861,2.33 Тэрбум ₮,"УБ — Хан-Уул, Хан-Уул, Хороо 17"
2024-10-23,11:54,1450.0,236.0,6.1440677966101696,1.45 Тэрбум ₮,"УБ — Хан-Уул, Зайсан"
2024-10-23,11:54,744.28,177.21,4.199988713955194,744.28 сая ₮,"УБ — Баянзүрх, Баянзүрх, Хороо 26"
2024-10-23,11:54,178.8,53.37,3.350196739741428,178.8 сая ₮,"УБ — Баянзүрх, 14-р хороолол"
2024-10-23,11:55,310.0,92.0,3.369565217391304,310 сая ₮,"УБ — Баянзүрх, 14-р хороолол"
2024-10-23,11:55,532.8,148.0,3.5999999999999996,532.8 сая ₮,"УБ — Хан-Уул, Хан-Уул, Хороо 15"
2024-10-23,11:56,1400.0,158.8,8.816120906801007,1.4 Тэрбум ₮,"УБ — Хан-Уул, River Garden"
2024-10-23,11:57,464.4,108.0,4.3,"464.4 сая ₮
үнэ тохирно","УБ — Хан-Уул, Хан-Уул, Хороо 11"
2024-10-23,12:01,970.0,200.0,4.85,970 сая ₮,"УБ — Хан-Уул, Зайсан"
2024-10-23,12:01,1740.0,165.0,10.545454545454545,1.74 Тэрбум ₮,"УБ — Хан-Уул, Зайсан"
2024-10-23,12:04,190.0,56.29,3.375377509326701,"190 сая ₮
үнэ тохирно","УБ — Сонгинохайрхан, Сонгинохайрхан, Хороо 29"
2024-10-23,12:05,3.1,52.0,3.1,"3.1 сая ₮
үнэ тохирно","УБ — Баянзүрх, Офицер"
2024-10-23,12:06,880.0,200.0,4.4,880 сая ₮,"УБ — Хан-Уул, Zaisan luxury village"
2024-10-23,12:06,60.0,15.0,4.0,60 сая ₮,"УБ — Хан-Уул, Нисэх"
2024-10-23,12:08,440.0,137.0,3.2116788321167884,"440 сая ₮
үнэ тохирно","Орхон, Орхон"
2024-10-23,12:08,540.0,122.71,4.400619346426534,"540 сая ₮
үнэ тохирно","УБ — Хан-Уул, Яармаг"
2024-10-23,12:08,386.0,92.0,4.195652173913044,386 сая ₮,"УБ — Хан-Уул, Яармаг"
2024-10-23,12:08,252.63,84.0,3.0075,252.63 сая ₮,"УБ — Хан-Уул, Яармаг"
2024-10-23,12:08,529.41,82.72,6.400024177949709,529.41 сая ₮,"УБ — Хан-Уул, Хан-Уул, Хороо 15"
2024-10-23,12:09,405.0,96.6,4.192546583850932,405 сая ₮,"УБ — Хан-Уул, Яармаг"
2024-10-23,12:10,465.7,97.0,4.801030927835051,465.7 сая ₮,"УБ — Хан-Уул, Нархан хотхон"
2024-10-23,12:10,380.0,110.0,3.4545454545454546,"380 сая ₮
418 сая ₮","УБ — Баянзүрх, Үндэсний цэцэрлэгт хүрээлэн"
2024-10-23,12:10,562.56,117.0,4.8082051282051275,562.56 сая ₮,"УБ — Сүхбаатар, Сүхбаатар, Хороо 8"
2024-10-23,12:10,370.0,120.0,3.0833333333333335,"370 сая ₮
408 сая ₮","УБ — Хан-Уул, Зайсан"
2024-10-23,12:11,1900.0,200.1,9.495252373813093,1.9 Тэрбум ₮,"УБ — Хан-Уул, Хан-Уул, Хороо 11"
2024-10-23,12:11,517.0,110.12,4.694878314565928,"517 сая ₮
үнэ тохирно","УБ — Хан-Уул, 120 мянгат"
2024-10-23,12:11,490.0,122.0,4.016393442622951,"490 сая ₮
516 сая ₮","УБ — Хан-Уул, Яармаг"
2024-10-23,12:12,167.0,55.9,2.9874776386404296,167 сая ₮,"УБ — Баянзүрх, КТМС"
2024-10-23,12:12,125.0,44.0,2.840909090909091,125 сая ₮,"УБ — Баянгол, 10-р хороолол"
2024-10-23,12:13,320.0,52.0,6.153846153846154,320 сая ₮,"УБ — Баянгол, Төмөр зам"
2024-10-23,12:13,315.0,70.0,4.5,"315 сая ₮
үнэ тохирно","УБ — Хан-Уул, Хан-Уул, Хороо 19"
2024-10-23,12:14,3.95,133.31,3.95,3.95 сая ₮,"УБ — Хан-Уул, Хан-Уул, Хороо 24"
2024-10-23,12:14,698.25,122.0,5.723360655737705,698.25 сая ₮,"УБ — Хан-Уул, Мишээл"
2024-10-23,12:14,234.0,69.0,3.391304347826087,234 сая ₮,"УБ — Хан-Уул, Яармаг"
2024-10-23,12:14,115.0,34.0,3.3823529411764706,"115 сая ₮
үнэ тохирно","УБ — Баянгол, 4-р хороолол"
2024-10-23,12:15,440.0,46.0,9.565217391304348,440 сая ₮,"УБ — Сүхбаатар, Сүхбаатар, Хороо 4"
2024-10-23,12:15,480.0,148.14,3.2401782098015395,480 сая ₮,"УБ — Хан-Уул, Яармаг"
2024-10-23,12:15,305.0,94.0,3.24468085106383,305 сая ₮,"УБ — Сүхбаатар, 11-р хороолол"
2024-10-23,12:15,350.0,160.0,2.1875,350 сая ₮,"УБ — Хан-Уул, Зайсан"
2024-10-23,12:15,193.0,62.3,3.097913322632424,"193 сая ₮
үнэ тохирно","УБ — Баянгол, 3, 4 хороолол"
2024-10-23,12:15,797.0,140.0,5.692857142857143,797 сая ₮,"УБ — Хан-Уул, Хан-Уул, Хороо 18"
2024-10-23,12:16,3.5,71.0,3.5,3.5 сая ₮,"УБ — Хан-Уул, Зайсан"
2024-10-23,12:16,300.0,52.0,5.769230769230769,300 сая ₮,"УБ — Баянзүрх, Бага тэнгэрийн ам"
2024-10-23,12:16,183.29,52.37,3.4999045254916936,183.29 сая ₮,"УБ — Хан-Уул, Яармаг"
2024-10-23,12:17,506.0,85.0,5.952941176470588,"506 сая ₮
556 сая ₮","УБ — Сүхбаатар, Орос 3-р сургуулийн ойролцоо"
2024-10-23,12:17,158.1,52.7,2.9999999999999996,158.1 сая ₮,"УБ — Баянзүрх, 13-р хороолол"
2024-10-23,12:17,222.0,70.0,3.1714285714285713,"222 сая ₮
үнэ тохирно","УБ — Чингэлтэй, Чингэлтэй, Хороо 6"
2024-10-23,12:18,310.0,65.0,4.769230769230769,"310 сая ₮
үнэ тохирно","УБ — Сүхбаатар, Сүхбаатар, Хороо 1"
2024-10-23,12:19,750.0,172.06,4.35894455422527,"750 сая ₮
850 сая ₮ үнэ тохирно","УБ — Хан-Уул, Яармаг"
2024-10-23,12:20,3.4,83.0,3.4,3.4 сая ₮,"УБ — Баянгол, Гэмтэл согог судлалын үндэсний төв"
2024-10-23,12:20,195.3,62.0,3.1500000000000004,195.3 сая ₮,"УБ — Баянгол, Гэмтэл согог судлалын үндэсний төв"
2024-10-23,12:20,360.0,120.0,3.0,360 сая ₮,"УБ — Хан-Уул, Зайсан"
2024-10-23,12:21,137.0,40.0,3.425,137 сая ₮,"УБ — Баянгол, 3, 4 хороолол"
2024-10-23,12:21,227.0,79.99,2.8378547318414804,"227 сая ₮
үнэ тохирно","УБ — Хан-Уул, Яармаг"
2024-10-23,12:21,3.3,71.0,3.3,3.3 сая ₮,"УБ — Хан-Уул, Зайсан"
2024-10-23,12:21,4.2,93.3,4.2,"4.2 сая ₮
үнэ тохирно","УБ — Хан-Уул, Яармаг"
2024-10-23,12:21,320.0,75.0,4.266666666666667,320 сая ₮,"УБ — Баянгол, Төмөр зам"
2024-10-23,12:22,5.9,208.0,5.9,5.9 сая ₮,"УБ — Хан-Уул, Зайсан"
2024-10-23,12:22,140.0,18.0,7.777777777777778,140 сая ₮,"УБ — Сонгинохайрхан, 1-р хороолол"
2024-10-23,12:22,1450.0,140.5,10.320284697508896,1.45 Тэрбум ₮,"УБ — Сүхбаатар, Сүхбаатар, Хороо 1"
2024-10-23,12:22,115.0,49.9,2.3046092184368736,"115 сая ₮
үнэ тохирно","УБ — Сонгинохайрхан, 21-р хороолол"
2024-10-23,12:23,6.3,295.14,6.3,6.3 сая ₮,"УБ — Баянзүрх, Бага тэнгэрийн ам"
2024-10-23,12:23,168.0,47.42,3.5428089413749473,168 сая ₮,"УБ — Сүхбаатар, Дөлгөөн нуур"
2024-10-23,12:23,206.0,67.0,3.074626865671642,"206 сая ₮
үнэ тохирно","УБ — Баянгол, Модны 2"
2024-10-23,12:23,145.0,47.0,3.0851063829787235,145 сая ₮,"УБ — Баянзүрх, Баянзүрх, Хороо 16"
2024-10-23,12:23,850.0,184.7,4.60205739036275,"850 сая ₮
930 сая ₮","УБ — Сүхбаатар, Сүхбаатар, Хороо 1"
2024-10-23,12:25,4.2,110.0,4.2,4.2 сая ₮,"УБ — Баянзүрх, Баянзүрх, Хороо 26"
2024-10-23,12:25,218.0,53.0,4.113207547169812,"218 сая ₮
үнэ тохирно","УБ — Хан-Уул, Хан-Уул, Хороо 11"
2024-10-23,12:25,627.0,190.0,3.3,627 сая ₮,"УБ — Хан-Уул, Яармаг"
2024-10-23,12:26,3.0,108.37,3.0,3 сая ₮,"УБ — Хан-Уул, Зайсан"
2024-10-23,12:26,124.0,43.0,2.883720930232558,124 сая ₮,"УБ — Баянзүрх, 16-р хороолол"
2024-10-23,12:27,4.1,116.4,4.1,4.1 сая ₮,"УБ — Баянзүрх, Баянзүрх, Хороо 1"
2024-10-23,12:27,170.0,52.0,3.269230769230769,170 сая ₮,"УБ — Баянгол, Төмөр зам"
2024-10-23,12:29,5.8,295.14,5.8,"5.8 сая ₮
үнэ тохирно","УБ — Баянзүрх, Бага тэнгэрийн ам"
2024-10-23,12:30,175.0,67.0,2.611940298507463,"175 сая ₮
197 сая ₮","УБ — Баянзүрх, 15-р хороолол"
2024-10-23,12:30,138.0,46.77,2.9506093649775496,138 сая ₮,"УБ — Хан-Уул, Яармаг"
2024-10-23,12:34,140.0,55.0,2.5454545454545454,"140 сая ₮
149 сая ₮","УБ — Баянзүрх, Баянзүрх, Хороо 8"
2024-10-23,12:35,1650.0,177.0,9.322033898305085,1.65 Тэрбум ₮,"УБ — Сүхбаатар, Сүхбаатар, Хороо 1"
2024-10-23,12:36,147.0,44.69,3.289326471246364,"147 сая ₮
160 сая ₮ үнэ тохирно","УБ — Сүхбаатар, 100 айл"
2024-10-23,12:36,3.35,120.0,3.35,"3.35 сая ₮
үнэ тохирно","УБ — Хан-Уул, Хан-Уул, Хороо 11"
2024-10-23,12:36,265.0,78.0,3.3974358974358974,"265 сая ₮
үнэ тохирно","УБ — Баянгол, Модны 2"
2024-10-23,12:38,202.0,56.2,3.594306049822064,202 сая ₮,"УБ — Баянзүрх, Баянмонгол хороолол"
2024-10-23,12:39,810.0,122.0,6.639344262295082,810 сая ₮,"УБ — Хан-Уул, Зайсан"
2024-10-23,12:39,330.0,106.0,3.1132075471698113,330 сая ₮,"УБ — Хан-Уул, Хан-Уул, Хороо 15"
2024-10-23,12:39,128.64,40.2,3.1999999999999993,128.64 сая ₮,"УБ — Хан-Уул, Нисэх"
2024-10-23,12:39,366.0,80.0,4.575,366 сая ₮,"УБ — Баянзүрх, Баянзүрх, Хороо 26"
2024-10-23,12:39,481.78,130.21,3.7000230397050915,481.78 сая ₮,"УБ — Баянзүрх, Баянзүрх, Хороо 26"
2024-10-23,12:40,540.0,79.98,6.751687921980495,540 сая ₮,"УБ — Хан-Уул, Хүннү"
2024-10-23,12:40,710.0,112.0,6.339285714285714,710 сая ₮,"УБ — Хан-Уул, Japan town"
2024-10-23,12:40,1120.0,106.8,10.486891385767791,1.12 Тэрбум ₮,"УБ — Хан-Уул, Хан-Уул, Хороо 17"
2024-10-23,12:41,2330.0,232.0,10.043103448275861,2.33 Тэрбум ₮,"УБ — Хан-Уул, River Garden"
2024-10-23,12:41,1240.0,207.18,5.985133700164108,1.24 Тэрбум ₮,"УБ — Хан-Уул, Хан-Уул, Хороо 15"
2024-10-23,12:46,4.5,106.0,4.5,4.5 сая ₮,"УБ — Баянзүрх, Баянзүрх, Хороо 26"
2024-10-23,12:47,6.0,122.0,6.0,6 сая ₮,"УБ — Хан-Уул, Мишээл"
2024-10-23,12:50,165.0,54.0,3.0555555555555554,165 сая ₮,"УБ — Баянгол, Гэмтэл согог судлалын үндэсний төв"
2024-10-23,12:51,120.0,30.0,4.0,"120 сая ₮
үнэ тохирно","УБ — Баянгол, Богд-Ар"
2024-10-23,12:52,151.0,49.36,3.059157212317666,151 сая ₮,"УБ — Хан-Уул, Нисэх"
2024-10-23,12:53,247.5,75.0,3.3,247.5 сая ₮,"УБ — Хан-Уул, Яармаг"
2024-10-23,12:54,520.0,137.0,3.795620437956204,520 сая ₮,"УБ — Хан-Уул, King Tower"
2024-10-23,12:54,185.0,50.0,3.7,185 сая ₮,"УБ — Баянгол, Баруун 4 зам"
2024-10-23,12:54,186.0,66.48,2.7978339350180503,186 сая ₮,"УБ — Баянзүрх, Баянзүрх, Хороо 5"
2024-10-23,12:55,135.0,44.36,3.043282236248873,135 сая ₮,"УБ — Баянзүрх, Офицер"
2024-10-23,12:56,441.8,71.27,6.198961694962818,441.8 сая ₮,"УБ — Хан-Уул, Хан-Уул, Хороо 15"
2024-10-23,12:56,200.0,80.76,2.476473501733531,"200 сая ₮
үнэ тохирно","УБ — Баянзүрх, Сансар"
2024-10-23,12:56,373.2,93.3,4.0,"373.2 сая ₮
391.86 сая ₮ үнэ тохирно","УБ — Хан-Уул, Хан-Уул, Хороо 4"
2024-10-23,12:56,124.0,43.0,2.883720930232558,124 сая ₮,"УБ — Баянзүрх, Цайз 16"
2024-10-23,12:56,220.0,74.78,2.941963091735758,220 сая ₮,"УБ — Баянзүрх, Улаанхуаран"
2024-10-23,12:56,498.61,79.98,6.234183545886472,498.61 сая ₮,"УБ — Баянзүрх, Сансар"
2024-10-23,12:56,299.0,79.0,3.7848101265822787,299 сая ₮,"УБ — Баянзүрх, Баянмонгол хороолол"
2024-10-23,12:56,670.9,108.0,6.212037037037037,670.9 сая ₮,"УБ — Баянгол, Баянгол, Хороо 3"
2024-10-23,12:56,585.0,130.0,4.5,"585 сая ₮
үнэ тохирно","УБ — Хан-Уул, Яармаг"
2024-10-23,12:56,184.0,49.51,3.7164209250656435,184 сая ₮,"УБ — Хан-Уул, Хан-Уул, Хороо 20"
2024-10-23,12:57,405.0,96.0,4.21875,"405 сая ₮
үнэ тохирно","УБ — Хан-Уул, Хан-Уул, Хороо 23"
2024-10-23,12:57,320.0,69.9,4.57796852646638,320 сая ₮,"УБ — Баянзүрх, Баянзүрх, Хороо 26"
2024-10-23,12:57,179.0,51.0,3.5098039215686274,179 сая ₮,"УБ — Сүхбаатар, Сүхбаатар, Хороо 11"
2024-10-23,12:57,188.0,55.0,3.418181818181818,"188 сая ₮
үнэ тохирно","УБ — Баянзүрх, Шинэ Монгол сургуулийн ойролцоо"
2024-10-23,12:57,1500.0,244.0,6.147540983606557,1.5 Тэрбум ₮,"УБ — Хан-Уул, Bella Vista"
2024-10-23,12:58,170.0,54.0,3.1481481481481484,"170 сая ₮
үнэ тохирно","УБ — Баянгол, 25-р эмийн сан"
2024-10-23,12:58,172.0,40.0,4.3,172 сая ₮,"УБ — Баянзүрх, Цайз 16"
2024-10-23,12:58,177.65,61.26,2.8999347045380346,177.65 сая ₮,"УБ — Хан-Уул, Яармаг"
2024-10-23,12:58,238.0,70.0,3.4,238 сая ₮,"УБ — Хан-Уул, 19-р хороолол"
2024-10-23,12:59,88.0,35.0,2.5142857142857142,"88 сая ₮
үнэ тохирно","УБ — Налайх, Налайх, Хороо 7"
2024-10-23,13:00,1120.0,106.0,10.566037735849056,1.12 Тэрбум ₮,"УБ — Хан-Уул, Хан-Уул, Хороо 17"
2024-10-23,13:01,145.0,47.0,3.0851063829787235,145 сая ₮,"УБ — Баянзүрх, Цайз 16"
2024-10-23,13:02,218.16,60.6,3.5999999999999996,"218.16 сая ₮
230 сая ₮ үнэ тохирно","УБ — Баянгол, Нарны хороолол"
2024-10-23,13:02,115.0,55.0,2.090909090909091,115 сая ₮,"УБ — Баянзүрх, Офицер"
2024-10-23,13:03,1010.0,312.0,3.2371794871794872,"1.01 Тэрбум ₮
үнэ тохирно","УБ — Хан-Уул, Зайсан"
2024-10-23,13:03,369.0,90.0,4.1,369 сая ₮,"УБ — Баянзүрх, Баянзүрх, Хороо 26"
2024-10-23,13:05,225.0,75.0,3.0,225 сая ₮,"УБ — Баянзүрх, Баянзүрх, Хороо 43"
2024-10-23,13:05,950.0,101.0,9.405940594059405,950 сая ₮,"УБ — Хан-Уул, River Garden"
2024-10-23,13:06,195.0,51.71,3.7710307484045638,195 сая ₮,"УБ — Сүхбаатар, Сүхбаатар, Хороо 1"
2024-10-23,13:07,155.0,58.0,2.6724137931034484,"155 сая ₮
үнэ тохирно","УБ — Баянгол, 3, 4 хороолол"
2024-10-23,13:12,268.6,79.0,3.4000000000000004,"268.6 сая ₮
үнэ тохирно","УБ — Баянгол, Баянгол, Хороо 20"
2024-10-23,13:12,260.0,73.3,3.547066848567531,"260 сая ₮
үнэ тохирно","УБ — Баянзүрх, 13-р хороолол"
2024-10-23,13:15,257.0,73.5,3.496598639455782,257 сая ₮,"УБ — Сүхбаатар, Дөлгөөн нуур"
2024-10-23,13:15,150.0,53.0,2.830188679245283,150 сая ₮,"УБ — Сонгинохайрхан, 21-р хороолол"
2024-10-23,13:16,265.0,72.04,3.6785119378123263,265 сая ₮,"УБ — Сүхбаатар, МУБИС"
2024-10-23,13:16,441.0,82.46,5.34804753820034,441 сая ₮,"УБ — Баянзүрх, Баянзүрх, Хороо 1"
2024-10-23,13:16,401.0,85.5,4.690058479532164,"401 сая ₮
470 сая ₮ үнэ тохирно","УБ — Баянгол, 3, 4 хороолол"
2024-10-23,13:16,171.0,63.0,2.7142857142857144,171 сая ₮,"УБ — Баянзүрх, Баянзүрх, Хороо 5"
2024-10-23,13:16,398.0,80.0,4.975,398 сая ₮,"УБ — Сүхбаатар, Сүхбаатар, Хороо 1"
2024-10-23,13:17,585.0,132.39,4.418762746431,585 сая ₮,"УБ — Баянзүрх, Баянзүрх, Хороо 26"
2024-10-23,13:17,173.0,61.8,2.7993527508090614,173 сая ₮,"УБ — Сүхбаатар, Сүхбаатар, Хороо 11"
2024-10-23,13:17,110.0,31.16,3.5301668806161746,110 сая ₮,"УБ — Сүхбаатар, Дөлгөөн нуур"
2024-10-23,13:17,228.0,77.2,2.9533678756476682,228 сая ₮,"УБ — Хан-Уул, 19-р хороолол"
2024-10-23,13:18,241.0,63.35,3.804262036306235,241 сая ₮,"УБ — Баянзүрх, Баянзүрх, Хороо 1"
2024-10-23,13:18,437.0,134.46,3.2500371857801573,"437 сая ₮
477.5 сая ₮ үнэ тохирно","УБ — Хан-Уул, Хан-Уул, Хороо 22"
2024-10-23,13:20,155.0,53.0,2.9245283018867925,155 сая ₮,"УБ — Хан-Уул, UB Town"
2024-10-23,13:24,214.0,65.0,3.292307692307692,214 сая ₮,"УБ — Баянзүрх, 14-р хороолол"
2024-10-23,13:24,260.0,73.0,3.5616438356164384,260 сая ₮,"УБ — Баянзүрх, 13-р хороолол"
2024-10-23,13:25,238.0,77.0,3.090909090909091,"238 сая ₮
254 сая ₮","УБ — Баянзүрх, 15-р хороолол"
2024-10-23,13:27,348.0,89.3,3.896976483762598,348 сая ₮,"УБ — Баянгол, Нарны хороолол"
2024-10-23,13:27,290.0,73.5,3.945578231292517,290 сая ₮,"УБ — Хан-Уул, 19-р хороолол"
2024-10-23,13:27,160.0,50.8,3.1496062992125986,"160 сая ₮
үнэ тохирно","УБ — Баянгол, Алтай хотхон"
2024-10-23,13:28,255.0,63.69,4.0037682524729155,255 сая ₮,"УБ — Баянзүрх, РЦНК"
2024-10-23,13:30,128.0,39.0,3.282051282051282,128 сая ₮,"УБ — Хан-Уул, Яармаг"
2024-10-23,13:32,5.5,68.68,5.5,5.5 сая ₮,"УБ — Баянзүрх, Баянзүрх, Хороо 26"
2024-10-23,13:32,320.0,92.0,3.4782608695652173,320 сая ₮,"УБ — Хан-Уул, Зайсан"
2024-10-23,13:34,175.0,54.5,3.2110091743119265,175 сая ₮,"УБ — Баянзүрх, Чулуун овоо"
2024-10-23,13:37,696.93,120.16,5.800016644474034,696.93 сая ₮,"УБ — Хан-Уул, Хан-Уул, Хороо 15"
2024-10-23,13:38,350.0,105.11,3.329844924364951,350 сая ₮,"УБ — Хан-Уул, Яармаг"
2024-10-23,13:41,3.5,77.98,3.5,"3.5 сая ₮
үнэ тохирно","УБ — Хан-Уул, Нисэх"
2024-10-23,13:41,165.0,44.87,3.677289948740807,165 сая ₮,"УБ — Хан-Уул, Яармаг"
2024-10-23,13:42,2.95,46.77,2.95,2.95 сая ₮,"УБ — Хан-Уул, Яармаг"
2024-10-23,13:42,325.0,63.6,5.110062893081761,325 сая ₮,"УБ — Баянзүрх, Бөхийн Өргөө"
2024-10-23,13:43,220.0,68.0,3.235294117647059,"220 сая ₮
үнэ тохирно","УБ — Хан-Уул, Зайсан"
2024-10-23,13:43,180.0,50.0,3.6,180 сая ₮,"УБ — Баянзүрх, Натур худалдааны төв"
2024-10-23,13:44,257.0,72.67,3.5365350213292968,"257 сая ₮
үнэ тохирно","УБ — Хан-Уул, Зайсан"
2024-10-23,13:45,591.0,110.5,5.34841628959276,"591 сая ₮
үнэ тохирно","УБ — Хан-Уул, King Tower"
2024-10-23,13:46,320.0,79.55,4.022627278441232,320 сая ₮,"УБ — Баянгол, Баруун 4 зам"
